/University,of,New,Hampshire-,Coastal,Ocean,Observing,Center,,,,,,,,,,,
2009,49,72887,43.0526,-70.6547,284,7.6,2.762,32.095,1013.3,327.947291,324.198646,-9999,-9999,25,,,,
2009,49,72907,43.0528,-70.6565,279,7.7,2.783,32.095,1013.3,328.242147,324.487055,-9999,-9999,25,,,,
2009,49,72927,43.0531,-70.6583,289,6.5,2.802,32.088,1013.3,328.806955,325.042546,-9999,-9999,25,,,,
2009,49,72947,43.0534,-70.6593,272,2.4,2.815,32.078,1013.3,329.136849,325.366573,-9999,-9999,25,,,,
2009,49,72967,43.0533,-70.6596,219,0.8,2.779,32.062,1013.3,328.078799,324.326124,-9999,-9999,25,,,,
2009,49,72987,43.0533,-70.6597,221,0.5,2.775,32.06,1013.3,325.974432,322.246317,-9999,-9999,25,,,,
2009,49,73007,43.0534,-70.6598,291,0.7,2.782,32.056,1013.3,323.247541,319.549617,-9999,-9999,25,,,,
2009,49,73027,43.0535,-70.6598,207,0.8,2.786,32.052,1013.3,320.404353,316.73833,-9999,-9999,25,,,,
2009,49,73047,43.0535,-70.66,298,1.3,2.791,32.051,1013.3,317.945956,314.307403,-9999,-9999,25,,,,
2009,49,73067,43.0537,-70.6602,299,0.9,2.765,32.05,1013.3,315.846869,312.236002,-9999,-9999,25,,,,
2009,49,73087,43.0538,-70.6602,221,0.8,2.752,32.044,1013.3,314.315887,310.724479,-9999,-9999,25,,,,
2009,49,73107,43.0539,-70.6603,254,0.8,2.76,32.041,1013.3,313.161579,309.582224,-9999,-9999,25,,,,
2009,49,73127,43.054,-70.6603,275,0.7,2.764,32.04,1013.3,312.073789,308.506215,-9999,-9999,25,,,,
2009,49,73147,43.0541,-70.6603,57,1.3,2.765,32.039,1013.3,311.191459,307.633935,-9999,-9999,25,,,,
2009,49,73167,43.0543,-70.6601,75,1.3,2.769,32.036,1013.3,310.412391,306.863137,-9999,-9999,25,,,,
2009,49,73187,43.0545,-70.6599,56,1.2,2.768,32.036,1013.3,309.717511,306.176342,-9999,-9999,25,,,,
2009,49,73207,43.0547,-70.6599,207,1.2,2.758,32.037,1013.3,309.074576,305.542118,-9999,-9999,25,,,,
2009,49,73227,43.0548,-70.6599,184,0.8,2.767,32.038,1013.3,308.45015,304.923607,-9999,-9999,25,,,,
2009,49,73247,43.0549,-70.6599,327,0.8,2.766,32.035,1013.3,308.033472,304.511862,-9999,-9999,25,,,,
2009,49,73267,43.055,-70.6601,304,0.9,2.742,32.041,1013.3,307.598473,304.085113,-9999,-9999,25,,,,
2009,49,73287,43.0551,-70.6602,296,0.7,2.739,32.044,1013.3,307.454892,303.943662,-9999,-9999,25,,,,
2009,49,73307,43.0551,-70.6603,268,0.8,2.736,32.047,1013.3,307.483367,303.972236,-9999,-9999,25,,,,
2009,49,73327,43.0552,-70.6604,267,0.9,2.736,32.046,1013.3,307.420873,303.910457,-9999,-9999,25,,,,
2009,49,73347,43.0553,-70.6606,276,0.9,2.726,32.046,1013.3,307.427642,303.918588,-9999,-9999,25,,,,
2009,49,73367,43.0553,-70.6607,293,0.7,2.715,32.044,1013.3,307.239791,303.734419,-9999,-9999,25,,,,
2009,49,73387,43.0554,-70.6608,250,0.6,2.705,32.041,1013.3,307.041454,303.539751,-9999,-9999,25,,,,
2009,49,73407,43.0555,-70.6609,259,0.8,2.694,32.043,1013.3,307.044422,303.54412,-9999,-9999,25,,,,
2009,49,73427,43.0556,-70.6609,293,0.6,2.689,32.042,1013.3,307.134526,303.633972,-9999,-9999,25,,,,
2009,49,73447,43.0557,-70.661,222,0.6,2.677,32.037,1013.3,307.231965,303.731907,-9999,-9999,25,,,,
2009,49,73467,43.0557,-70.661,272,0.6,2.67,32.044,1013.3,307.11274,303.615081,-9999,-9999,25,,,,
2009,49,73487,43.0558,-70.661,279,0.6,2.675,32.044,1013.3,307.049796,303.552059,-9999,-9999,25,,,,
2009,49,73507,43.0559,-70.6611,206,0.7,2.668,32.044,1013.3,307.291824,303.792352,-9999,-9999,25,,,,
2009,49,73527,43.056,-70.6611,247,0.6,2.662,32.046,1013.3,307.586138,304.084095,-9999,-9999,25,,,,
2009,49,73547,43.0561,-70.6612,271,0.6,2.664,32.047,1013.3,307.548233,304.046347,-9999,-9999,25,,,,
2009,49,73567,43.0562,-70.6612,289,0.6,2.666,32.048,1013.3,307.934985,304.428484,-9999,-9999,25,,,,
2009,49,73587,43.0563,-70.6613,277,0.7,2.662,32.054,1013.3,308.422136,304.910701,-9999,-9999,25,,,,
2009,49,73607,43.0564,-70.6614,247,1.3,2.653,32.051,1013.3,308.804267,305.289671,-9999,-9999,25,,,,
2009,49,73627,43.0563,-70.6618,246,2.5,2.653,32.043,1013.3,309.297772,305.777535,-9999,-9999,25,,,,
2009,49,73647,43.0561,-70.6623,231,2.5,2.664,32.046,1013.3,310.11316,306.582134,-9999,-9999,25,,,,
2009,49,73667,43.0558,-70.6628,239,2.7,2.648,32.037,1013.3,310.607182,307.072707,-9999,-9999,25,,,,
2009,49,73687,43.0556,-70.6635,243,3.3,2.638,32.049,1013.3,311.445878,307.903387,-9999,-9999,25,,,,
2009,49,73707,43.0553,-70.6642,240,3.5,2.638,32.044,1013.3,312.620036,309.064154,-9999,-9999,25,,,,
2009,49,73727,43.055,-70.665,242,3.9,2.636,32.03,1013.3,312.657216,309.101137,-9999,-9999,25,,,,
2009,49,73747,43.0547,-70.6659,250,4.2,2.633,32.024,1013.3,311.710565,308.16572,-9999,-9999,25,,,,
2009,49,73767,43.0544,-70.6669,245,4.6,2.627,32.019,1013.3,310.339166,306.810761,-9999,-9999,25,,,,
2009,49,73787,43.0541,-70.6679,246,4.7,2.615,32.015,1013.3,309.152995,305.639633,-9999,-9999,25,,,,
2009,49,73807,43.0536,-70.6689,228,4.8,2.601,32.015,1013.3,308.09581,304.59645,-9999,-9999,25,,,,
2009,49,73827,43.0531,-70.6699,245,5.1,2.607,31.999,1013.3,307.25146,303.760852,-9999,-9999,25,,,,
2009,49,73847,43.0527,-70.671,242,5.4,2.585,31.99,1013.3,306.527953,303.048617,-9999,-9999,25,,,,
2009,49,73867,43.0522,-70.6722,238,5.5,2.558,31.971,1013.3,305.820311,302.352601,-9999,-9999,25,,,,
2009,49,73887,43.0518,-70.6734,244,5.4,2.538,31.98,1013.3,304.96989,301.514605,-9999,-9999,25,,,,
2009,49,73907,43.0514,-70.6746,244,5.6,2.527,31.977,1013.3,303.99639,300.553655,-9999,-9999,25,,,,
2009,49,73927,43.0509,-70.6758,245,5.6,2.509,31.966,1013.3,302.938422,299.510151,-9999,-9999,25,,,,
2009,49,73947,43.0505,-70.6771,246,5.5,2.494,31.966,1013.3,301.957109,298.541871,-9999,-9999,25,,,,
2009,49,73967,43.0501,-70.6783,244,5.5,2.485,31.958,1013.3,301.140838,297.73611,-9999,-9999,25,,,,
2009,49,73987,43.0497,-70.6796,249,5.5,2.493,31.952,1013.3,300.199477,296.804242,-9999,-9999,25,,,,
2009,49,74007,43.0493,-70.6808,246,5.6,2.491,31.949,1013.3,299.430769,296.044554,-9999,-9999,25,,,,
2009,49,74027,43.049,-70.6821,244,5.4,2.495,31.957,1013.3,298.938507,295.557287,-9999,-9999,25,,,,
2009,49,74047,43.0485,-70.6833,246,5.5,2.511,31.955,1013.3,298.615674,295.236002,-9999,-9999,25,,,,
2009,49,74067,43.0482,-70.6845,250,5.5,2.524,31.926,1013.3,298.487953,295.107934,-9999,-9999,25,,,,
2009,49,74087,43.0479,-70.6858,255,5.6,2.545,31.888,1013.3,298.817865,295.431274,-9999,-9999,25,,,,
2009,49,74107,43.0477,-70.6872,265,5.6,2.549,31.866,1013.3,299.921026,296.521412,-9999,-9999,25,,,,
2009,49,74127,43.0477,-70.6886,273,5.5,2.558,31.846,1013.3,301.597911,298.17794,-9999,-9999,25,,,,
2009,49,74147,43.0479,-70.6899,289,5.7,2.547,31.839,1013.3,303.301899,299.864116,-9999,-9999,25,,,,
2009,49,74167,43.0483,-70.6912,296,5.7,2.549,31.844,1013.3,304.691974,301.238227,-9999,-9999,25,,,,
2009,49,74187,43.0488,-70.6925,306,5.9,2.563,31.849,1013.3,305.905124,302.435649,-9999,-9999,25,,,,
2009,49,74207,43.0495,-70.6935,313,6.2,2.579,31.847,1013.3,307.18555,303.699311,-9999,-9999,25,,,,
2009,49,74227,43.0503,-70.6946,321,6.5,2.602,31.657,1013.3,309.754138,306.235302,-9999,-9999,25,,,,
2009,49,74247,43.0512,-70.6956,317,6.7,2.623,31.255,1013.2,313.344399,309.780814,-9999,-9999,25,,,,
2009,49,74267,43.0521,-70.6967,319,6.8,2.63,31.097,1013.2,317.216935,313.604975,-9999,-9999,25,,,,
2009,49,74287,43.0531,-70.6978,324,7.4,2.64,31.042,1013.2,320.003444,316.355048,-9999,-9999,25,,,,
2009,49,74307,43.0542,-70.6989,321,7.1,2.632,30.98,1013.3,321.53597,317.883129,-9999,-9999,25,,,,
2009,49,74327,43.0552,-70.6999,328,7.2,2.616,30.807,1013.2,322.559986,318.889407,-9999,-9999,25,,,,
2009,49,74347,43.0564,-70.7008,332,7.4,2.616,30.629,1013.2,322.990805,319.314907,-9999,-9999,25,,,,
2009,49,74367,43.0576,-70.7016,337,7.4,2.613,30.548,1013.2,323.196746,319.514858,-9999,-9999,25,,,,
